gridcell,CO2,SAT_1,BD_1,SOC_1,PH_1,WN,WR,xWIrri,MN,MR,xMIrri,Period,SSP,GCMsLabel,GHG,NetGHG,Yield,WMSOC,New_GHG,New_NetGHG,New_Yield,New_WMSOC,lon,lat,source_batch
90329.0,641.34,0.46,1.33,0.65,8.15,188.2998,0.72,87.89256,113.32,0.83,159.10299999999998,2060s,ssp585,IPSL_CM6A_LR,6474.423431435655,6292.734431435654,13.139955353736877,-181.689,11071.158099130058,10942.065099130055,14.461721472740171,-129.093,116.84166666666664,40.13333333333333,Xiao2024_rds_2060s
90329.0,512.23,0.46,1.33,0.65,8.15,176.8338,0.38,179.28119999999998,166.4,0.88,131.776,2060s,ssp245,MIROC6,8440.23035237501,8058.288352375011,13.543358874320983,-381.942,10908.65232326968,10598.51732326968,14.5992533493042,-310.135,116.84166666666664,40.13333333333333,Xiao2024_rds_2060s
90329.0,641.34,0.46,1.33,0.65,8.15,176.3424,0.65,165.09528,158.44,0.82,149.9106,2060s,ssp585,MIROC6,8248.811373329265,8013.975373329265,13.6182932138443,-234.836,11008.229321707831,10721.505321707831,14.377650203704835,-286.724,116.84166666666664,40.13333333333333,Xiao2024_rds_2060s
90330.0,437.32,0.46,1.33,0.71,7.91,153.08472,0.81,197.5974,203.72,0.94,151.73,2030s,ssp245,BCC_CSM2_MR,9053.601556088892,8334.136556088892,14.466468977928162,-719.465,10708.90611273818,9925.15611273818,15.115021901130676,-783.75,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,161.23752,0.79,199.38814,172.62,0.94,158.60799999999998,2030s,ssp585,BCC_CSM2_MR,8339.958570605453,7686.318570605453,14.494497561454777,-653.64,10782.10426330483,10120.004263304829,15.018123455047608,-662.1,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,437.32,0.46,1.33,0.71,7.91,158.54118,0.8,204.3888,203.8,0.93,154.38,2030s,ssp245,FGOALS_g3,9232.947675489157,8500.842675489157,14.125794458389285,-732.105,10736.79686205644,9964.09186205644,14.575632119178772,-772.705,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,159.75648,0.78,210.24766,178.07,0.93,145.99249999999998,2030s,ssp585,FGOALS_g3,8410.117491232075,7694.638491232075,14.071277618408203,-715.479,10881.812515598547,10109.845515598548,14.882288603782657,-771.967,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,437.32,0.46,1.33,0.71,7.91,162.71897999999996,0.79,202.272,208.91,0.94,164.4,2030s,ssp245,GFDL_ESM4,9677.200553110895,8932.614553110898,14.941846942901613,-744.586,10902.67870153616,10141.50270153616,15.0921306848526,-761.176,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,161.29872,0.77,247.5914,184.29,0.92,147.8785,2030s,ssp585,GFDL_ESM4,9251.64838758643,8645.38938758643,14.286865687370302,-606.259,10957.908576555776,10343.706576555778,14.669135818481449,-614.202,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,437.32,0.46,1.33,0.71,7.91,174.79662,0.82,168.1386,192.46,0.93,131.16,2030s,ssp245,HadGEM3_GC31_LL,8748.122897187943,7976.581897187943,14.25800564289093,-771.541,10729.71808944346,9977.118089443458,15.234356713294984,-752.6,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,166.40279999999998,0.78,210.60116,164.85,0.94,156.61849999999998,2030s,ssp585,HadGEM3_GC31_LL,8336.422256960814,7601.040256960814,14.23730561733246,-735.382,10847.52348831638,10130.31448831638,14.793314490318298,-717.209,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,437.32,0.46,1.33,0.71,7.91,157.617,0.8,208.2255,202.09,0.93,149.43,2030s,ssp245,IPSL_CM6A_LR,9207.36289050937,8486.68989050937,14.742151093482972,-720.673,10764.03868913567,10006.60168913567,15.3314310503006,-757.437,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,172.18007999999998,0.81,196.56014,168.15,0.93,127.1325,2030s,ssp585,IPSL_CM6A_LR,7927.055061314529,7197.610061314529,14.367084765434267,-729.445,10695.77318157385,9928.635181573847,15.198510737419127,-767.138,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,437.32,0.46,1.33,0.71,7.91,165.83334,0.81,191.6292,201.98,0.93,144.73,2030s,ssp245,MIROC6,9282.288979885208,8489.968979885209,14.59413013458252,-792.32,10949.146736348544,10147.592736348544,14.913548889160158,-801.554,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,456.39,0.46,1.33,0.71,7.91,170.46648000000002,0.82,191.75254,173.1,0.93,122.46349999999998,2030s,ssp585,MIROC6,7942.984714901421,7210.382714901421,14.649556088447572,-732.602,10852.889805179851,10107.173805179851,15.333794312477114,-745.716,116.85,40.13333333333333,Xiao2024_rds_2030s
90330.0,512.23,0.46,1.33,0.71,7.91,171.63035999999997,0.67,187.5573,139.38,0.87,152.83200000000002,2060s,ssp245,BCC_CSM2_MR,7635.201205050714,7373.324205050713,13.927816677093508,-261.877,11051.40937532614,10836.34937532614,14.956232714653016,-215.06,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,178.74089999999998,0.71,121.0356,130.54,0.8,159.4852,2060s,ssp585,BCC_CSM2_MR,7073.716834511997,6885.295834511997,13.183081698417665,-188.421,11240.789427756428,11067.122427756429,13.97869837284088,-173.667,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,512.23,0.46,1.33,0.71,7.91,152.40851999999998,0.36,209.8425,170.17,0.9,232.0128,2060s,ssp245,FGOALS_g3,8923.938112069958,8561.072112069958,14.401594376564027,-362.866,10888.395859513128,10555.350859513128,15.140693850517271,-333.045,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,146.952,0.68,242.49456,153.5,0.8,179.28119999999998,2060s,ssp585,FGOALS_g3,8306.271249942063,8105.034249942063,13.912753343582152,-201.237,11134.947986601948,10879.559986601947,14.711157832145693,-255.388,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,512.23,0.46,1.33,0.71,7.91,148.07232,0.2,218.0892,175.95,0.88,205.7344,2060s,ssp245,GFDL_ESM4,9040.608152835264,8742.402152835264,14.068879437446595,-298.206,11163.551001547932,10878.445001547932,15.20072126865387,-285.106,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,151.1406,0.55,228.4632,148.5,0.78,160.39659999999998,2060s,ssp585,GFDL_ESM4,8014.890321190156,7823.618321190156,13.911895060539246,-191.272,11308.904618875486,11076.507618875485,14.45586491584778,-232.397,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,512.23,0.46,1.33,0.71,7.91,174.49344,0.83,126.8169,142.89,0.93,169.2288,2060s,ssp245,HadGEM3_GC31_LL,7084.189085725443,6649.529085725443,14.004226922988892,-434.66,11041.42018249973,10698.66918249973,15.136032090187074,-342.751,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,163.79999999999998,0.73,63.44352,128.93,0.68,190.7178,2060s,ssp585,HadGEM3_GC31_LL,6740.817401971125,6602.938401971125,12.607182574272157,-137.879,11363.582076003737,11284.696076003736,14.626985249519349,-78.886,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,512.23,0.46,1.33,0.71,7.91,173.88756,0.69,190.7766,135.61,0.87,142.6816,2060s,ssp245,IPSL_CM6A_LR,7537.579728516568,7326.345728516568,13.85980236530304,-211.234,11039.473614351256,10847.564614351257,14.522903742790223,-191.909,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,187.4223,0.71,88.7544,109.16,0.81,164.5812,2060s,ssp585,IPSL_CM6A_LR,6467.126003442904,6298.9130034429045,12.381916093826296,-168.213,11345.165829657672,11251.619829657671,14.612597827911378,-93.546,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,512.23,0.46,1.33,0.71,7.91,167.40108,0.28,195.7893,162.83,0.86,134.6432,2060s,ssp245,MIROC6,8161.298901312426,7950.357901312426,13.467451477050782,-210.941,11208.41102770313,10926.15802770313,14.79087546348572,-282.253,116.85,40.13333333333333,Xiao2024_rds_2060s
90330.0,641.34,0.46,1.33,0.71,7.91,171.08909999999997,0.64,160.30223999999998,155.97,0.8,162.337,2060s,ssp585,MIROC6,7882.27249451317,7621.729494513171,13.732877397537234,-260.543,11322.85386562264,11079.50386562264,14.573545141220094,-243.35,116.85,40.13333333333333,Xiao2024_rds_2060s
90331.0,437.32,0.46,1.33,0.71,7.91,153.08472,0.81,197.5974,203.72,0.94,151.73,2030s,ssp245,BCC_CSM2_MR,9053.601556088892,8334.136556088892,14.466468977928162,-719.465,10708.90611273818,9925.15611273818,15.115021901130676,-783.75,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,161.23752,0.79,199.38814,172.62,0.94,158.60799999999998,2030s,ssp585,BCC_CSM2_MR,8339.958570605453,7686.318570605453,14.494497561454777,-653.64,10782.10426330483,10120.004263304829,15.018123455047608,-662.1,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,437.32,0.46,1.33,0.71,7.91,158.54118,0.8,204.3888,203.8,0.93,154.38,2030s,ssp245,FGOALS_g3,9232.947675489157,8500.842675489157,14.125794458389285,-732.105,10736.79686205644,9964.09186205644,14.575632119178772,-772.705,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,159.75648,0.78,210.24766,178.07,0.93,145.99249999999998,2030s,ssp585,FGOALS_g3,8410.117491232075,7694.638491232075,14.071277618408203,-715.479,10881.812515598547,10109.845515598548,14.882288603782657,-771.967,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,437.32,0.46,1.33,0.71,7.91,162.71897999999996,0.79,202.272,208.91,0.94,164.4,2030s,ssp245,GFDL_ESM4,9677.200553110895,8932.614553110898,14.941846942901613,-744.586,10902.67870153616,10141.50270153616,15.0921306848526,-761.176,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,161.29872,0.77,247.5914,184.29,0.92,147.8785,2030s,ssp585,GFDL_ESM4,9251.64838758643,8645.38938758643,14.286865687370302,-606.259,10957.908576555776,10343.706576555778,14.669135818481449,-614.202,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,437.32,0.46,1.33,0.71,7.91,174.79662,0.82,168.1386,192.46,0.93,131.16,2030s,ssp245,HadGEM3_GC31_LL,8748.122897187943,7976.581897187943,14.25800564289093,-771.541,10729.71808944346,9977.118089443458,15.234356713294984,-752.6,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,166.40279999999998,0.78,210.60116,164.85,0.94,156.61849999999998,2030s,ssp585,HadGEM3_GC31_LL,8336.422256960814,7601.040256960814,14.23730561733246,-735.382,10847.52348831638,10130.31448831638,14.793314490318298,-717.209,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,437.32,0.46,1.33,0.71,7.91,157.617,0.8,208.2255,202.09,0.93,149.43,2030s,ssp245,IPSL_CM6A_LR,9207.36289050937,8486.68989050937,14.742151093482972,-720.673,10764.03868913567,10006.60168913567,15.3314310503006,-757.437,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,172.18007999999998,0.81,196.56014,168.15,0.93,127.1325,2030s,ssp585,IPSL_CM6A_LR,7927.055061314529,7197.610061314529,14.367084765434267,-729.445,10695.77318157385,9928.635181573847,15.198510737419127,-767.138,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,437.32,0.46,1.33,0.71,7.91,165.83334,0.81,191.6292,201.98,0.93,144.73,2030s,ssp245,MIROC6,9282.288979885208,8489.968979885209,14.59413013458252,-792.32,10949.146736348544,10147.592736348544,14.913548889160158,-801.554,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,456.39,0.46,1.33,0.71,7.91,170.46648000000002,0.82,191.75254,173.1,0.93,122.46349999999998,2030s,ssp585,MIROC6,7942.984714901421,7210.382714901421,14.649556088447572,-732.602,10852.889805179851,10107.173805179851,15.333794312477114,-745.716,116.85833333333332,40.13333333333333,Xiao2024_rds_2030s
90331.0,512.23,0.46,1.33,0.71,7.91,171.63035999999997,0.67,187.5573,139.38,0.87,152.83200000000002,2060s,ssp245,BCC_CSM2_MR,7635.201205050714,7373.324205050713,13.927816677093508,-261.877,11051.40937532614,10836.34937532614,14.956232714653016,-215.06,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,178.74089999999998,0.71,121.0356,130.54,0.8,159.4852,2060s,ssp585,BCC_CSM2_MR,7073.716834511997,6885.295834511997,13.183081698417665,-188.421,11240.789427756428,11067.122427756429,13.97869837284088,-173.667,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,512.23,0.46,1.33,0.71,7.91,152.40851999999998,0.36,209.8425,170.17,0.9,232.0128,2060s,ssp245,FGOALS_g3,8923.938112069958,8561.072112069958,14.401594376564027,-362.866,10888.395859513128,10555.350859513128,15.140693850517271,-333.045,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,146.952,0.68,242.49456,153.5,0.8,179.28119999999998,2060s,ssp585,FGOALS_g3,8306.271249942063,8105.034249942063,13.912753343582152,-201.237,11134.947986601948,10879.559986601947,14.711157832145693,-255.388,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,512.23,0.46,1.33,0.71,7.91,148.07232,0.2,218.0892,175.95,0.88,205.7344,2060s,ssp245,GFDL_ESM4,9040.608152835264,8742.402152835264,14.068879437446595,-298.206,11163.551001547932,10878.445001547932,15.20072126865387,-285.106,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,151.1406,0.55,228.4632,148.5,0.78,160.39659999999998,2060s,ssp585,GFDL_ESM4,8014.890321190156,7823.618321190156,13.911895060539246,-191.272,11308.904618875486,11076.507618875485,14.45586491584778,-232.397,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,512.23,0.46,1.33,0.71,7.91,174.49344,0.83,126.8169,142.89,0.93,169.2288,2060s,ssp245,HadGEM3_GC31_LL,7084.189085725443,6649.529085725443,14.004226922988892,-434.66,11041.42018249973,10698.66918249973,15.136032090187074,-342.751,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,163.79999999999998,0.73,63.44352,128.93,0.68,190.7178,2060s,ssp585,HadGEM3_GC31_LL,6740.817401971125,6602.938401971125,12.607182574272157,-137.879,11363.582076003737,11284.696076003736,14.626985249519349,-78.886,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,512.23,0.46,1.33,0.71,7.91,173.88756,0.69,190.7766,135.61,0.87,142.6816,2060s,ssp245,IPSL_CM6A_LR,7537.579728516568,7326.345728516568,13.85980236530304,-211.234,11039.473614351256,10847.564614351257,14.522903742790223,-191.909,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,187.4223,0.71,88.7544,109.16,0.81,164.5812,2060s,ssp585,IPSL_CM6A_LR,6467.126003442904,6298.9130034429045,12.381916093826296,-168.213,11345.165829657672,11251.619829657671,14.612597827911378,-93.546,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,512.23,0.46,1.33,0.71,7.91,167.40108,0.28,195.7893,162.83,0.86,134.6432,2060s,ssp245,MIROC6,8161.298901312426,7950.357901312426,13.467451477050782,-210.941,11208.41102770313,10926.15802770313,14.79087546348572,-282.253,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90331.0,641.34,0.46,1.33,0.71,7.91,171.08909999999997,0.64,160.30223999999998,155.97,0.8,162.337,2060s,ssp585,MIROC6,7882.27249451317,7621.729494513171,13.732877397537234,-260.543,11322.85386562264,11079.50386562264,14.573545141220094,-243.35,116.85833333333332,40.13333333333333,Xiao2024_rds_2060s
90332.0,437.32,0.46,1.33,0.71,7.91,153.08472,0.81,197.5974,203.72,0.94,151.73,2030s,ssp245,BCC_CSM2_MR,9053.601556088892,8334.136556088892,14.466468977928162,-719.465,10708.90611273818,9925.15611273818,15.115021901130676,-783.75,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,161.23752,0.79,199.38814,172.62,0.94,158.60799999999998,2030s,ssp585,BCC_CSM2_MR,8339.958570605453,7686.318570605453,14.494497561454777,-653.64,10782.10426330483,10120.004263304829,15.018123455047608,-662.1,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,437.32,0.46,1.33,0.71,7.91,158.54118,0.8,204.3888,203.8,0.93,154.38,2030s,ssp245,FGOALS_g3,9232.947675489157,8500.842675489157,14.125794458389285,-732.105,10736.79686205644,9964.09186205644,14.575632119178772,-772.705,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,159.75648,0.78,210.24766,178.07,0.93,145.99249999999998,2030s,ssp585,FGOALS_g3,8410.117491232075,7694.638491232075,14.071277618408203,-715.479,10881.812515598547,10109.845515598548,14.882288603782657,-771.967,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,437.32,0.46,1.33,0.71,7.91,162.71897999999996,0.79,202.272,208.91,0.94,164.4,2030s,ssp245,GFDL_ESM4,9677.200553110895,8932.614553110898,14.941846942901613,-744.586,10902.67870153616,10141.50270153616,15.0921306848526,-761.176,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,161.29872,0.77,247.5914,184.29,0.92,147.8785,2030s,ssp585,GFDL_ESM4,9251.64838758643,8645.38938758643,14.286865687370302,-606.259,10957.908576555776,10343.706576555778,14.669135818481449,-614.202,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,437.32,0.46,1.33,0.71,7.91,174.79662,0.82,168.1386,192.46,0.93,131.16,2030s,ssp245,HadGEM3_GC31_LL,8748.122897187943,7976.581897187943,14.25800564289093,-771.541,10729.71808944346,9977.118089443458,15.234356713294984,-752.6,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,166.40279999999998,0.78,210.60116,164.85,0.94,156.61849999999998,2030s,ssp585,HadGEM3_GC31_LL,8336.422256960814,7601.040256960814,14.23730561733246,-735.382,10847.52348831638,10130.31448831638,14.793314490318298,-717.209,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,437.32,0.46,1.33,0.71,7.91,157.617,0.8,208.2255,202.09,0.93,149.43,2030s,ssp245,IPSL_CM6A_LR,9207.36289050937,8486.68989050937,14.742151093482972,-720.673,10764.03868913567,10006.60168913567,15.3314310503006,-757.437,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,172.18007999999998,0.81,196.56014,168.15,0.93,127.1325,2030s,ssp585,IPSL_CM6A_LR,7927.055061314529,7197.610061314529,14.367084765434267,-729.445,10695.77318157385,9928.635181573847,15.198510737419127,-767.138,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,437.32,0.46,1.33,0.71,7.91,165.83334,0.81,191.6292,201.98,0.93,144.73,2030s,ssp245,MIROC6,9282.288979885208,8489.968979885209,14.59413013458252,-792.32,10949.146736348544,10147.592736348544,14.913548889160158,-801.554,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,456.39,0.46,1.33,0.71,7.91,170.46648000000002,0.82,191.75254,173.1,0.93,122.46349999999998,2030s,ssp585,MIROC6,7942.984714901421,7210.382714901421,14.649556088447572,-732.602,10852.889805179851,10107.173805179851,15.333794312477114,-745.716,116.86666666666666,40.13333333333333,Xiao2024_rds_2030s
90332.0,512.23,0.46,1.33,0.71,7.91,171.63035999999997,0.67,187.5573,139.38,0.87,152.83200000000002,2060s,ssp245,BCC_CSM2_MR,7635.201205050714,7373.324205050713,13.927816677093508,-261.877,11051.40937532614,10836.34937532614,14.956232714653016,-215.06,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,178.74089999999998,0.71,121.0356,130.54,0.8,159.4852,2060s,ssp585,BCC_CSM2_MR,7073.716834511997,6885.295834511997,13.183081698417665,-188.421,11240.789427756428,11067.122427756429,13.97869837284088,-173.667,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,512.23,0.46,1.33,0.71,7.91,152.40851999999998,0.36,209.8425,170.17,0.9,232.0128,2060s,ssp245,FGOALS_g3,8923.938112069958,8561.072112069958,14.401594376564027,-362.866,10888.395859513128,10555.350859513128,15.140693850517271,-333.045,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,146.952,0.68,242.49456,153.5,0.8,179.28119999999998,2060s,ssp585,FGOALS_g3,8306.271249942063,8105.034249942063,13.912753343582152,-201.237,11134.947986601948,10879.559986601947,14.711157832145693,-255.388,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,512.23,0.46,1.33,0.71,7.91,148.07232,0.2,218.0892,175.95,0.88,205.7344,2060s,ssp245,GFDL_ESM4,9040.608152835264,8742.402152835264,14.068879437446595,-298.206,11163.551001547932,10878.445001547932,15.20072126865387,-285.106,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,151.1406,0.55,228.4632,148.5,0.78,160.39659999999998,2060s,ssp585,GFDL_ESM4,8014.890321190156,7823.618321190156,13.911895060539246,-191.272,11308.904618875486,11076.507618875485,14.45586491584778,-232.397,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,512.23,0.46,1.33,0.71,7.91,174.49344,0.83,126.8169,142.89,0.93,169.2288,2060s,ssp245,HadGEM3_GC31_LL,7084.189085725443,6649.529085725443,14.004226922988892,-434.66,11041.42018249973,10698.66918249973,15.136032090187074,-342.751,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,163.79999999999998,0.73,63.44352,128.93,0.68,190.7178,2060s,ssp585,HadGEM3_GC31_LL,6740.817401971125,6602.938401971125,12.607182574272157,-137.879,11363.582076003737,11284.696076003736,14.626985249519349,-78.886,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,512.23,0.46,1.33,0.71,7.91,173.88756,0.69,190.7766,135.61,0.87,142.6816,2060s,ssp245,IPSL_CM6A_LR,7537.579728516568,7326.345728516568,13.85980236530304,-211.234,11039.473614351256,10847.564614351257,14.522903742790223,-191.909,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,187.4223,0.71,88.7544,109.16,0.81,164.5812,2060s,ssp585,IPSL_CM6A_LR,6467.126003442904,6298.9130034429045,12.381916093826296,-168.213,11345.165829657672,11251.619829657671,14.612597827911378,-93.546,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,512.23,0.46,1.33,0.71,7.91,167.40108,0.28,195.7893,162.83,0.86,134.6432,2060s,ssp245,MIROC6,8161.298901312426,7950.357901312426,13.467451477050782,-210.941,11208.41102770313,10926.15802770313,14.79087546348572,-282.253,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90332.0,641.34,0.46,1.33,0.71,7.91,171.08909999999997,0.64,160.30223999999998,155.97,0.8,162.337,2060s,ssp585,MIROC6,7882.27249451317,7621.729494513171,13.732877397537234,-260.543,11322.85386562264,11079.50386562264,14.573545141220094,-243.35,116.86666666666666,40.13333333333333,Xiao2024_rds_2060s
90333.0,437.32,0.46,1.33,0.71,7.91,153.08472,0.81,197.5974,203.72,0.94,151.73,2030s,ssp245,BCC_CSM2_MR,9053.601556088892,8334.136556088892,14.466468977928162,-719.465,10708.90611273818,9925.15611273818,15.115021901130676,-783.75,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,456.39,0.46,1.33,0.71,7.91,161.23752,0.79,199.38814,172.62,0.94,158.60799999999998,2030s,ssp585,BCC_CSM2_MR,8339.958570605453,7686.318570605453,14.494497561454777,-653.64,10782.10426330483,10120.004263304829,15.018123455047608,-662.1,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,437.32,0.46,1.33,0.71,7.91,158.54118,0.8,204.3888,203.8,0.93,154.38,2030s,ssp245,FGOALS_g3,9232.947675489157,8500.842675489157,14.125794458389285,-732.105,10736.79686205644,9964.09186205644,14.575632119178772,-772.705,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,456.39,0.46,1.33,0.71,7.91,159.75648,0.78,210.24766,178.07,0.93,145.99249999999998,2030s,ssp585,FGOALS_g3,8410.117491232075,7694.638491232075,14.071277618408203,-715.479,10881.812515598547,10109.845515598548,14.882288603782657,-771.967,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,437.32,0.46,1.33,0.71,7.91,162.71897999999996,0.79,202.272,208.91,0.94,164.4,2030s,ssp245,GFDL_ESM4,9677.200553110895,8932.614553110898,14.941846942901613,-744.586,10902.67870153616,10141.50270153616,15.0921306848526,-761.176,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,456.39,0.46,1.33,0.71,7.91,161.29872,0.77,247.5914,184.29,0.92,147.8785,2030s,ssp585,GFDL_ESM4,9251.64838758643,8645.38938758643,14.286865687370302,-606.259,10957.908576555776,10343.706576555778,14.669135818481449,-614.202,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,437.32,0.46,1.33,0.71,7.91,174.79662,0.82,168.1386,192.46,0.93,131.16,2030s,ssp245,HadGEM3_GC31_LL,8748.122897187943,7976.581897187943,14.25800564289093,-771.541,10729.71808944346,9977.118089443458,15.234356713294984,-752.6,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,456.39,0.46,1.33,0.71,7.91,166.40279999999998,0.78,210.60116,164.85,0.94,156.61849999999998,2030s,ssp585,HadGEM3_GC31_LL,8336.422256960814,7601.040256960814,14.23730561733246,-735.382,10847.52348831638,10130.31448831638,14.793314490318298,-717.209,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,437.32,0.46,1.33,0.71,7.91,157.617,0.8,208.2255,202.09,0.93,149.43,2030s,ssp245,IPSL_CM6A_LR,9207.36289050937,8486.68989050937,14.742151093482972,-720.673,10764.03868913567,10006.60168913567,15.3314310503006,-757.437,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,456.39,0.46,1.33,0.71,7.91,172.18007999999998,0.81,196.56014,168.15,0.93,127.1325,2030s,ssp585,IPSL_CM6A_LR,7927.055061314529,7197.610061314529,14.367084765434267,-729.445,10695.77318157385,9928.635181573847,15.198510737419127,-767.138,116.875,40.13333333333333,Xiao2024_rds_2030s
90333.0,437.32,0.46,1.33,0.71,7.91,165.83334,0.81,191.6292,201.98,0.93,144.73,2030s,ssp245,MIROC6,9282.288979885208,8489.968979885209,14.59413013458252,-792.32,10949.146736348544,10147.592736348544,14.913548889160158,-801.554,116.875,40.13333333333333,Xiao2024_rds_2030s
